Title;Link;Rating;Description;Price;Time
Bism Kitchen;/lucknow/bism-kitchen-shekhpur/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹150 for one;
Kaati Zone Rolls And Wraps;/lucknow/kaati-zone-rolls-and-wraps-1-indira-nagar/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹150 for one;
The Mughlai Biryani House;/lucknow/the-mughlai-biryani-house-nishatganj/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹150 for one;
Thali Wala.Com;/lucknow/thali-wala-com-nishatganj/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹150 for one;
Fresh House;/lucknow/fresh-house-shekhpur/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹150 for one;
Mezbaan Muradabadi Chicken Biryani;/lucknow/mezbaan-muradabadi-chicken-biryani-lalbagh/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹150 for one;
Bentoz Pizza;/lucknow/bentoz-pizza-indira-nagar/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹100 for one;
NETRO FITNESS CAFETERIA;/lucknow/netro-fitness-cafeteria-rajajipuram/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹100 for one;
Burger Lane;/lucknow/burger-lane-rajajipuram/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹150 for one;
Mid Night Food Plaza;/lucknow/mid-night-food-plaza-chowk/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹500 for one;
Italian Pizza;/lucknow/italian-pizza-nirala-nagar/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹150 for one;
Cherry Cafe;/lucknow/cherry-cafe-aliganj/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹100 for one;
Red Chilliz;/lucknow/red-chilliz-2-indira-nagar/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹200 for one;
Baati Chokha;/lucknow/baati-chokha-aashiana/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹200 for one;
Bambino'z Food;/lucknow/bambinoz-food-chowk/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹100 for one;
Big Indian Rolls & Kebabs;/lucknow/big-indian-rolls-kebabs-alambagh/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹150 for one;
Fortune Deli;/lucknow/fortune-deli-hazratganj/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹150 for one;
King Of Chicken;/lucknow/king-of-chicken-nirala-nagar/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹150 for one;
We Eaters Cafe;/lucknow/we-eaters-cafe-triveni-nagar/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹150 for one;
Faasos - Wraps, Rolls & Shawarma;/lucknow/faasos-wraps-rolls-shawarma-hazratganj/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹150 for one;
La Milano Pizzeria;/lucknow/la-milano-pizzeria-chowk/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹150 for one;
Dastarkhwan;/lucknow/dastarkhwan-1-kaiserbagh/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹150 for one;
The Mughal's Dastarkhwan;/lucknow/the-mughals-dastarkhwan-lalbagh/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹150 for one;
Non Veg Point;/lucknow/non-veg-point-chowk/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹150 for one;
Beera Mutton;/lucknow/beera-mutton-aashiana/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹150 for one;
Al Lazeez;/lucknow/al-lazeez-aashiana/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹150 for one;
Mama Mutton;/lucknow/mama-mutton-alambagh/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹150 for one;
Al - Baike - Arabecue;/lucknow/al-baike-arabecue-chowk/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹150 for one;
Al Baike- Aminabad;/lucknow/al-baike-aminabad-aminabad/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹150 for one;
Grand Son Of Tunday Kababi;/lucknow/grand-son-of-tunday-kababi-aashiana/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹150 for one;
Billu Tandooria;/lucknow/billu-tandooria-aashiana/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹150 for one;
Saif Nonveg Corner;/lucknow/saif-nonveg-corner-chowk/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹150 for one;
Prem Non Veg Point;/lucknow/prem-non-veg-point-hazratganj/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹150 for one;
Ajay Non Veg Point;/lucknow/ajay-non-veg-point-hazratganj/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹150 for one;
Red Dragon;/lucknow/red-dragon-mahanagar/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹150 for one;
Milan Biryani Corner;/lucknow/milan-biryani-corner-1-aliganj/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹150 for one;
Barkaas Indo-Arabic Restaurant;/lucknow/barkaas-indo-arabic-restaurant-1-aliganj/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹150 for one;
Kareem's;/lucknow/kareems-alambagh/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹150 for one;
Old Al-Baik;/lucknow/old-al-baik-chowk/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹150 for one;
Hotel Lazeez Al Darbar;/lucknow/hotel-lazeez-al-darbar-chowk/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹150 for one;
Kareem Kababi;/lucknow/kareem-kababi-aminabad/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹150 for one;
Daal Mein Kala;/lucknow/daal-mein-kala-mahanagar/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹150 for one;
Biryani House;/lucknow/biryani-house-aashiana/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹150 for one;
Al - Baik;/lucknow/al-baik-6-chowk/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹150 for one;
Rajdhani Non Veg Centre;/lucknow/rajdhani-non-veg-centre-aashiana/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹150 for one;
Shahid Biryani;/lucknow/shahid-biryani-chowk/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹200 for one;
Mamagoto;/lucknow/mamagoto-gomti-nagar/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹200 for one;
Chawlas 2;/lucknow/chawlas-2-alambagh/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹200 for one;
Pankaj Non Veg Point;/lucknow/pankaj-non-veg-point-hazratganj/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹200 for one;
Al Bake Arabian Knights;/lucknow/al-bake-arabian-knights-1-chowk/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹200 for one;
Champaran Meat House;/lucknow/champaran-meat-house-nirala-nagar/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹200 for one;
The Punjab;/lucknow/the-punjab-1-aashiana/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹200 for one;
Barkaas -  Indo - Arabic Restaurant;/lucknow/barkaas-indo-arabic-restaurant-sapru-marg/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹200 for one;
Zeeshan Biryani Corner;/lucknow/zeeshan-biryani-corner-lalbagh/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹200 for one;
Moti Mahal Delux;/lucknow/moti-mahal-delux-hazratganj/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹200 for one;
Yashraj Nonveg Hub;/lucknow/yashraj-nonveg-hub-1-rajajipuram/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹200 for one;
RK Biryani;/lucknow/rk-biryani-aashiana/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹200 for one;
Mundey Punjabi;/lucknow/mundey-punjabi-1-alambagh/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹200 for one;
Khana Badosh;/lucknow/khana-badosh-rajajipuram/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹200 for one;
Tikke Da Ikka;/lucknow/tikke-da-ikka-aashiana/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹200 for one;
Take Off Point;/lucknow/take-off-point-alambagh/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹200 for one;
AkbariGate;/lucknow/akbarigate-mahanagar/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹200 for one;
KFC;/lucknow/kfc-4-aashiana/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹200 for one;
Cappuccino Blast;/lucknow/cappuccino-blast-hazratganj/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹200 for one;
Champaran Meat House;/lucknow/champaran-meat-house-aashiana/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹200 for one;
Wahid Biryani;/lucknow/wahid-biryani-2-rajajipuram/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹200 for one;
Balle Balle Eating Joint;/lucknow/balle-balle-eating-joint-aashiana/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹200 for one;
Daal Mein Kala;/lucknow/daal-mein-kala-1-hazratganj/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹200 for one;
Aryan Family's Delight;/lucknow/aryan-familys-delight-alambagh/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹200 for one;
Chung Fa Chinese Restaurant - Since 1981;/lucknow/chung-fa-chinese-restaurant-since-1981-mahanagar/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹300 for one;
Kuduk Chicken;/lucknow/kuduk-chicken-1-chowk/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹300 for one;
Radical Palace Restaurant;/lucknow/radical-palace-restaurant-charbagh/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹300 for one;
Non Veg Corner & Veg Fast Food;/lucknow/non-veg-corner-veg-fast-food-rajajipuram/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹300 for one;
Cafe Lilli;/lucknow/cafe-lilli-alambagh/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹300 for one;
Tanatan;/lucknow/tanatan-hazratganj/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹300 for one;
Siraj Restaurant;/lucknow/siraj-restaurant-1-chowk/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹300 for one;
Punjabi Pind;/lucknow/punjabi-pind-aashiana/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹300 for one;
Mashi Biryani World;/mashibiryani/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹300 for one;
Zayka By TGR;/lucknow/zayka-by-tgr-1-husain-ganj/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹300 for one;
Al Baik Restaurant;/lucknow/al-baik-restaurant-chowk/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹300 for one;
Spicy Bite - Tulsi Complex;/lucknow/spicy-bite-tulsi-complex-hazratganj/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹300 for one;
Singh Non Veg Point;/lucknow/singh-non-veg-point-alambagh/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹250 for one;
Ecotel Cafe;/lucknow/ecotel-cafe-kanpur-road/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹250 for one;
Fish Lake;/lucknow/fish-lake-1-aashiana/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹250 for one;
Hotel Charminar;/lucknow/hotel-charminar-lalbagh/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹250 for one;
Shabaan Non-Veg Tikka Corner;/lucknow/shabaan-non-veg-tikka-corner-chowk/order?contextual_menu_params=eyJkaXNoX3NlYXJjaCI6eyJ0aXRsZSI6IkJlc3QgaW4gQ2hpY2tlbiIsImRpc2hfaWRzIjpbIjU1MjgwIl0sImN1aXNpbmVfaWRzIjpbXX19;;;₹250 for one;
